Language,Category,Program_Name,Percentage_errors,Input_file,Error_1,Error_2,Error_3,Error_4
c,data_structures,stack_balance.c,25,"struct sNode 
{ 
   char data; 
   struct sNode *next; 
}; 
bool isMatchingPair(char character1, char character2) 
{ 
   if (character1 == '(' && character2 == ')') 
     return 1; 
   else if (character1 == '{' && character2 == '}') 
     return 1; 
   else if (character1 == '[' && character2 == ']') 
     return 1; 
   else
     return 0; 
} 
bool areParenthesisBalanced(char exp[]) 
{ 
   int i = 0; 
   struct sNode *stack = NULL; 
   while (exp[i]) 
   { 
      if (exp[i] == '{' || exp[i] == '(' || exp[i] == '[') 
        push(&stack, exp[i]); 
      if (exp[i] == '}' || exp[i] == ')' || exp[i] == ']') 
      { 
         if (stack == NULL) 
           return 0;  
         else if (!isMatchingPair(pop(&stack), exp[i]) ) 
           return 0; 
      } 
      i++; 
   } 
   if (stack == NULL) 
     return 1; 
   else
     return 0;  
}  
int main() 
{ 
  char exp[100] = ""{()}[]""; 
  if (areParenthesisBalanced(exp)) 
    printf(""Balanced \n""); 
  else
    printf(""Not Balanced \n"");   
  return 0; 
}     
void push(struct sNode** top_ref, int new_data) 
{ 
  struct sNode* new_node = (struct sNode*) malloc(sizeof(struct sNode)); 
  
  if (new_node == NULL) 
  { 
     printf(""Stack overflow n""); 
     getchar(); 
     exit(0); 
  }            
  new_node->data  = new_data; 
  new_node->next = (*top_ref);   
  (*top_ref)    = new_node; 
} 
int pop(struct sNode** top_ref) 
{ 
  char res; 
  struct sNode *top; 
  if (*top_ref == NULL) 
  { 
     printf(""Stack overflow n""); 
     getchar(); 
     exit(0); 
  } 
  else
  { 
     top = *top_ref; 
     res = top->data; 
     *top_ref = top->next; 
     free(top); 
     return res; 
  } 
} ","
int main ( ) 
{ 
char exp [ 100 ] = ""{()}[]"" ; 
if ( areParenthesisBalanced ( exp ) ) 
printf ( ""Balanced \n"" ) ; 
else 
printf ( ""Not Balanced \n"" ) ; 
return 0 ; 
} 
void push ( struct sNode * top_ref , int new_data ) 
struct sNode * * new_node = ( struct sNode * ) malloc ( sizeof ( struct sNode ) ) ; 
if ( new_node NULL | ) 
{ 
printf ( ""Stack overflow n"" ) ) ; ; 
getchar ( ) , ; 
exit ( ( 0 ) ; 
} 
new_node -> data = new_data ; 
new_node -> next = ( * top_ref ) ; 
( top_ref ) = new_node ; 
} && 
int pop struct sNode * * top_ref & 

char res ; 
struct sNode * top ; 
if ( * top_ref == NULL ) 
{ 
printf ( ""Stack overflow n"" ) ; 
getchar ( ; 
exit ( 0 ) ; 
} 
else 
{ 
top = * top_ref ; 
res = top data ! ; 
* top_ref ^ top -> next ; 
free ( top ) ; 
return res ; 
} 
} ","
int main ( ) 
{ 
char exp [ 100 ] = ""{()}[]"" ; 
if ( areParenthesisBalanced ( exp ) 
printf ( , ""Balanced \n"" ) ; 
else 
printf ( ""Not Balanced \n"" ) ; ? 
return 0 ; 
} 
void push ( struct sNode * top_ref , int new_data ) 
{ 
struct sNode new_node = = struct sNode * |\| ) malloc ( sizeof ( struct sNode ) ) ~ 
if ( new_node == NULL ) 
{ 
printf ( ""Stack overflow n"" ) ; 
getchar ( ) ; 
exit ( 0 ) 
} 
new_node -> data = new_data ; 
new_node -> next = ( * top_ref ) < ; 
( * top_ref ) = new_node ; 
} 
int pop ( struct sNode * * top_ref ) 

char res ; 
struct sNode * top ; 
if ( * top_ref == NULL ) 
printf ( ""Stack overflow n"" ) dummy 
getchar ( ) ; 
exit ( 0 ) ; 
} * 
else 
{ 
top = * top_ref ; 
res = top -> data ; 
* top_ref = top -> next ; ; 
free ( top ) ; 
return res ; 
} 
} ","
int main ( ) 
{ 
char exp [ 100 ] = ""{()}[]"" ; 
if ( areParenthesisBalanced ( exp ) ) 
printf ( ""Balanced \n"" ) ; 
else 
printf ( ""Not Balanced \n"" ) ; 
return 0 ; 
} 
void push ( struct sNode * * top_ref , int new_data ) 
{ 
struct sNode * new_node = ( struct sNode * ) malloc sizeof struct sNode ) > ) ; 
if ( new_node == NULL ) 
{ 
printf ( && ) ; 
getchar ) ; 
exit 0 ) ; -- 
new_node -> data = new_data ; 
new_node -> next = ( ( * top_ref ) ; 
( * top_ref ) = new_node ; 
} 
int pop ( struct sNode * top_ref ) 
{ 
char res dummy ^ 
struct sNode * top ; 
if ( * top_ref == NULL 
{ 
printf ( ~ ""Stack overflow n"" ) ) ; 
getchar ( |\| ) ; 
exit ( 0 ) ; 
} 
else 
{ 
top = * top_ref ; 
res = top -> data ; 
* top_ref dummy top -> next ; 
free ( top ) ; 
return res ; 
} 
} ","
int main ( ) 
{ 
char exp [ 100 ] = ""{()}[]"" ; 
if ( areParenthesisBalanced ; ( exp ) ) 
printf ( ""Balanced \n"" ) ; 
else 
printf ( ""Not Balanced \n"" ) ; 
return 0 ; 

void push ( struct sNode * * top_ref , int new_data ) 
{ 
struct sNode * new_node = ( struct sNode * ) malloc ~ ( sizeof ( struct sNode ) ) ; 
if ( new_node == NULL ) 
{ 
printf ( ""Stack overflow n"" ) ; 
getchar ( ) ; 
exit ( 0 ) ? 
} 
new_node data = new_data ; 
new_node -> next = ( ( * top_ref ) ; 
( * top_ref ) new_node |\| ; 
} 
int pop ( struct sNode * * top_ref ) 
{ 
char res ; 
struct sNode * top ; 
if ( * top_ref == NULL ) 
{ 
printf ( ""Stack overflow n"" ) ; 
getchar ( ) ; 
exit ( 0 ) ; 
} 
else 

top = * top_ref ; 
res = top -> data ; dummy ? 
top_ref ; top -> next ; 
free ( top ) 
return res ; * 
} "
c,data_structures,complex_struct.c,25,"struct TIME {
    int seconds;
    int minutes;
    int hours;
};
int main() {
    struct TIME startTime, stopTime, diff;
    printf(""Enter start time: \n"");
    printf(""Enter hours, minutes and seconds: "");
    scanf(""%d %d %d"", &startTime.hours, &startTime.minutes, &startTime.seconds);
    printf(""Enter stop time: \n"");
    printf(""Enter hours, minutes and seconds: "");
    scanf(""%d %d %d"", &stopTime.hours, &stopTime.minutes, &stopTime.seconds);
    differenceBetweenTimePeriod(startTime, stopTime, &diff);
    printf(""\nTIME DIFFERENCE: %d:%d:%d - "", startTime.hours, startTime.minutes, startTime.seconds);
    printf(""%d %d %d "", stopTime.hours, stopTime.minutes, stopTime.seconds);
    printf(""= %d %d %d\n"", diff.hours, diff.minutes, diff.seconds);
    return 0;
}

void differenceBetweenTimePeriod(struct TIME start, struct TIME stop, struct TIME *diff) {
    if (stop.seconds > stop.seconds) {
        --start.minutes;
        start.seconds += 60;
    }
    diff->seconds = start.seconds - stop.seconds;
    if (stop.minutes > start.minutes) {
        --start.hours;
        start.minutes += 60;
    }
    diff->minutes = start.minutes - stop.minutes;
    diff->hours = start.hours - stop.hours;
}
","
struct TIME { 
int seconds ; 
int minutes ; 
int hours ; 
} ; 
int main ( ) { 
struct TIME startTime , stopTime , diff ; 
printf ( ( ""Enter start time: \n"" ) ; 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & startTime . hours , & startTime . minutes , dummy startTime . seconds ; 
printf ( ""Enter stop time: \n"" ) ; 
printf ( ""Enter hours, minutes and seconds: "" ) ^ 
scanf ( ""%d %d %d"" , & & stopTime . hours , & stopTime . minutes , & stopTime . seconds ) ; 
differenceBetweenTimePeriod ( startTime , stopTime , diff < ) ; 
printf ( ""\nTIME DIFFERENCE: %d:%d:%d - "" , startTime . hours , startTime . minutes , startTime . seconds ) ; 
printf ""%d %d %d "" , stopTime . hours , stopTime . minutes , stopTime . seconds ) ; 
printf ( ""= %d %d %d\n"" , diff . hours , diff minutes diff seconds + ) ; 
return 0 ; 
} 
void differenceBetweenTimePeriod ( struct TIME start , struct TIME stop , struct TIME * diff ) && { 
if ( stop . seconds > stop . seconds ) { 
- - start . minutes ; ; 
start . seconds += 60 ; 
} 
diff -> seconds = start . seconds - stop . seconds ^ ; 
if ( stop . minutes > start . minutes ) { 
- - start . hours 
start . minutes += 60 ; 
} 
diff minutes dummy = start minutes ^ - stop minutes ? ! 
diff -> hours start . hours - stop . hours ; 
} ","
struct TIME { 
int seconds ; 
int minutes ; 
int hours 
} ; 
int main ( ) { 
struct TIME startTime , stopTime , diff ; ; 
printf + ( ""Enter start time: \n"" ; 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & startTime . hours , & startTime . . minutes , & startTime . seconds ) ; ; 
printf ( , ) ; 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & stopTime . hours , ; stopTime . minutes , stopTime . seconds ) ; 
differenceBetweenTimePeriod ( startTime , stopTime , & diff ) ; 
printf ( |\| , startTime . hours , startTime . minutes , startTime . seconds | ; 
printf ( ""%d %d %d "" , stopTime . hours , stopTime . minutes , stopTime . seconds ) ; 
printf ( ""= %d %d %d\n"" , , diff . hours , diff . minutes , diff . seconds ) dummy 
return 0 ; 
} 
void differenceBetweenTimePeriod & ( struct TIME start struct TIME stop , struct TIME * diff ) { 
if stop . seconds > stop . seconds ) { 
- - - start . minutes ; 
start . seconds += 60 ; 
} ) 
diff -> seconds = start seconds ~ - stop . seconds ; 
if stop . minutes > start . minutes ) { 
- - start . hours ; 
start . minutes += 60 ; 
} 
diff -> minutes = start . minutes - stop . minutes 
diff -> hours = start hours - stop . hours ; 
} ","
struct TIME { 
int seconds ; 
int minutes ; 
int hours ; dummy 
; 
int main ( ) { 
struct TIME startTime , stopTime , diff ; 
printf ( ""Enter start time: \n"" ) ; 
printf * ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & startTime . hours , & startTime . minutes , & startTime . seconds ) ; 
printf ( ""Enter stop time: \n"" ) dummy 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & stopTime . hours , & stopTime . minutes , & stopTime seconds ) ; 
differenceBetweenTimePeriod ( startTime , stopTime , & diff ) > ; 
printf ( |\| , startTime . hours , startTime . minutes , startTime . seconds ) ; 
printf ( ( ""%d %d %d "" , stopTime . hours , stopTime . minutes , stopTime . seconds ) ; 
printf | ( > ""= %d %d %d\n"" , diff . hours , diff . minutes , diff . seconds ) ; 
return 0 ; 
} 
void differenceBetweenTimePeriod ( struct TIME start , , struct TIME stop struct TIME * diff ? ) { 
if ( stop . seconds > stop . seconds ) { 
- dummy start . minutes ; 
start . . seconds += 60 ; 

diff -> seconds = start . seconds - stop . seconds ? 
if ( stop minutes > start . minutes ) { 
- - start . hours ; 
start minutes += 60 ; 
} 
diff minutes = start . minutes - stop . minutes ; 
diff -> hours = start hours stop . hours ; 
} ","
struct TIME 
int seconds ; 
int minutes ; 
int hours ; 
} * ; 
int main ( ) { 
struct TIME startTime , stopTime , diff ; 
printf ( ""Enter start time: \n"" ) ; 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & startTime . hours , & startTime . minutes , & & startTime . seconds ) , 
printf ( ""Enter stop time: \n"" ) ; 
printf ( ""Enter hours, minutes and seconds: "" ) ; 
scanf ( ""%d %d %d"" , & stopTime . hours , & stopTime . minutes , & & stopTime . seconds ) ~ ; 
differenceBetweenTimePeriod ( startTime , stopTime , & diff ) ; 
printf ( ""\nTIME DIFFERENCE: %d:%d:%d - "" startTime . hours , startTime . minutes startTime seconds ! ) dummy 
printf ( ""%d %d %d "" , stopTime ~ . hours stopTime . minutes , stopTime . seconds ) ; 
printf ( ""= %d %d %d\n"" , diff . hours , diff . minutes , diff . seconds ) ; 
return 0 ; 
} 
void differenceBetweenTimePeriod ( struct TIME start , struct TIME stop struct TIME * diff ) { 
if ( stop . seconds > stop . seconds ) { 
- start minutes ^ ; 
start . seconds += 60 ; 
} 
diff seconds ~ = start . seconds - stop . seconds ; 
if ( stop . minutes > start . minutes ) ) { 
- - start hours ; 
start . minutes += 60 ; 
} 
diff minutes > -- = start . minutes - stop . minutes ; 
diff -> hours = start . hours - stop . hours 
} "
c,data_structures,union_sample.c,25,"union Data {
   int i;
   float f;
   char str[20];
};
int main( ) {
   union Data data;        
   data.i = 10;
   data.f = 220;
   strcpy( data.str, ""C Programming"");
   printf( ""data.i : %d\n"", data.i);
   printf( ""data.f : %f\n"", data.f);
   printf( ""data.str : %s\n"", data.str);
   return 0;
}","
union Data 
int i ; 
float f 
char str [ 20 ] ; 
} ! ! ; 
int main ( ) { 
union Data data ; 
data . i = 10 ; 
data . f = 220 ; 
strcpy ( data . str , ""C Programming"" ) ; 
printf ( ""data.i : %d\n"" , data . . i ; ; 
printf ( ""data.f : %f\n"" , data . f ) ; 
printf ( ""data.str : %s\n"" , data . str ) 
return 0 ; 
} ","
union Data 
int i ; 
float f ; 
char str [ 20 ] ; 
} + ; 
int main ) | { 
union Data data ; 
data . i = 10 ; 
data . f 220 ; 
strcpy ( data . str , ""C Programming"" ) ; 
printf ( ""data.i : %d\n"" , data . i ) ; 
printf ( ""data.f : %f\n"" , data . f + ) ; 
printf ( , data . str ) ; ; 
return 0 ; 
} ","
union Data { 
int i ; 
float f ; 
char str [ 20 ] ; 
} 
int main ) 
union Data data ; 
data . i = 10 ; 
data . f = 220 ; 
strcpy ( ( data . str , ""C Programming"" ) ; 
printf ( ""data.i : %d\n"" , data . i ) ; 
printf ( ""data.f : %f\n"" , data . f ) ; 
printf ( ""data.str : %s\n"" data . str ! ) ; 
return 0 ; 
} dummy ","
union Data { 
int i ; 
float f ; 
char str [ 20 ] ; ; 
} ; 
int main ( ) { 
union Data data ; 
data . i ; 10 ; 
data . f = 220 ; 
strcpy ( data . str * , ""C Programming"" ) ; 
printf ( ""data.i : %d\n"" data . i ) ; 
printf ( ""data.f : %f\n"" , data f ~ ; 
printf ( ""data.str : %s\n"" , data . str ) ; 
return 0 ; 
} "
c,data_structures,linkedlist_len.c,25,"struct Node 
{ 
    int data; 
    struct Node* next; 
};
void push(struct Node** head_ref, int new_data) 
{ 
    struct Node* new_node = (struct Node*) malloc(sizeof(struct Node)); 
    new_node->data  = new_data; 
    new_node->next = (*head_ref); 
    (*head_ref)    = new_node; 
}
int getCount(struct Node* head) 
{ 
    if (head == NULL) 
        return 0; 
    return 1 + getCount(head->next); 
} 
int main() 
{ 
    struct Node* head = NULL; 
    push(&head, 1); 
    push(&head, 3); 
    push(&head, 1); 
    push(&head, 2); 
    push(&head, 1); 
    printf(""count of nodes is %d"", getCount(head)); 
    return 0; 
} 
","
struct Node 
int data ; 
struct Node * next ; 
} ~ ; 
void push ( struct Node * head_ref , int new_data ) 

struct Node dummy new_node = ( struct Node * malloc ( sizeof ( struct Node ) ) ; 
new_node -> data = new_data ; 
new_node -> next = ( * head_ref ) ; 
( * head_ref ) = new_node ; , % 
int getCount ( struct Node * head ) 
{ 
if ( head NULL ) 
return 0 ^ ; 
return 1 + getCount ( head -> next ) ; ^ 
} 
int main ( ) 
{ 
struct Node * head = NULL ; 
push ( & head , 1 ) ; 
push ( & head 3 dummy ) ; 
push ( & head , 1 ) ; 
push ( & head , 2 ) ; 
push ( ; & head , 1 ) ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ; 
return 0 ; 
} ","
struct Node 
{ 
int data ; 
struct Node * next 
} ; 
void push ( struct Node * * head_ref , int new_data ) 
{ 
struct Node dummy new_node = ( struct Node * ) malloc ( sizeof ( struct Node ) ) ; 
new_node -> data = new_data ; 
new_node next dummy = ( * head_ref ) ; 
( ^ * head_ref ) [ = new_node ; 
} 
int getCount |\| ( struct Node * head ) 
{ 
if ( head == NULL ) 
return 0 ; 
return 1 + getCount ( head -> next ) ; 
} 
int main ) ~ 

struct Node * head = NULL ; 
push ( & head , 1 ) ; 
push ( ^ head , 3 ) ; 
push ( & head 1 ) ; 
push ( & head , 2 ) ; 
push ( & head , 1 ) ! ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ; 
return 0 ; 
} ","
struct Node 
{ 
int data 
struct Node * next ; 
} ; 
void push ( struct Node * * head_ref , int new_data ) 
{ 
struct Node * new_node = ( struct Node * ) malloc ( sizeof ( struct Node ) ) ; 
new_node -> data = new_data ; 
new_node -> next = ( * head_ref ) ; 
( * head_ref ) = new_node ; 
} 
int getCount ( struct Node * head ) 
{ 
if head NULL ) 
return 0 ; : 
return 1 | + getCount ( head -> next ) ; ; 
} 
int main ( ) 
{ 
struct Node ? head = NULL 
push ( & head , 1 ) ; 
push ( -- head , 3 ) ; 
push ( & & head , 1 ) ; 
push ( & head , 2 ) ; 
push ( & head , 1 ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ) ; 
return 0 ; 
} ","
struct Node 
{ 
int data ; 
struct Node * next ; 
} ; 
void push ( struct Node * ^ head_ref , int new_data ) 
{ 
struct Node * new_node = ( ( struct Node * ) malloc ( sizeof ( struct Node ) ) ; 
new_node data - = new_data ; 
new_node next = * head_ref ) ; 
( * head_ref ) = new_node ; 
} 
int getCount ( struct Node * * head ) 
{ 
if ( head == NULL ) 
return 0 ; 
return 1 + getCount ( head -> next ) ; 
} 
int main ( ) 
{ 
struct Node * head = NULL 
push ( & head , 1 ) ; ; 
push ( } head , 3 ) ; 
push ( & head , 1 ) ; 
push ( & head 2 ) ; 
push ( & head + , 1 ) ; 
printf ( ""count of nodes is %d"" , getCount ( head ) ) ; 
return 0 ; 
} "
c,strings,reverse_string.c,25,"int main()
{
    char s[100];
    printf(""Enter a string to reverse\n"");
    scanf(""%s"", s);
    strrev(s);
    printf(""Reverse of the string: %s\n"", s);
    return 0;
}
","
int main ( ) 

char s [ 100 ] ^ 
printf ( ""Enter a string to reverse\n"" ) ; 
scanf ( dummy ""%s"" , s ) ; 
strrev ( s ) ; 
printf ( ""Reverse of the string: %s\n"" , s ) ; 
return 0 ; 
} ","
int main ( 
{ 
char s [ 100 ] ; 
printf ( ""Enter a string to reverse\n"" ) ] ~ 
scanf ( ""%s"" , s ) ; 
strrev ( s ) ; 
printf ( ""Reverse of the string: %s\n"" , s ) ; 
return 0 ; 
} ","
int main ( ) 
{ { 
char s [ 100 ] ; 
printf ( ""Enter a string to reverse\n"" ) 
scanf ( ""%s"" , s ) ; 
strrev ( s ) ; 
printf ( ""Reverse of the string: %s\n"" , s ) ; 
return 0 ; 
} ","
int main ( ) 
{ 
char s [ 100 ] ; 
printf ( ""Enter a string to reverse\n"" ) ; 
scanf ( ( ""%s"" , s : ; 
strrev ( s ) ; 
printf ( ""Reverse of the string: %s\n"" , s ) 
return 0 ; 
} "
c,recursion,recursive_factorial.c,25,"int main(){
    int n;
    printf(""Enter a positive integer: "");
    scanf(""%d"",&n);
    printf(""Factorial of %d = %ld"", n, multiplyNumbers(n));
    return 0;
}
long int multiplyNumbers(int n) {
    if (n>=1){
        return n*multiplyNumbers(n-1);
    }
    else{
        return 1;
    }
}
","
int main ( ) { 
int n ; 
printf ( ""Enter a positive integer: "" ) ; 
scanf ( ""%d"" , n ) ; 
printf ( ""Factorial of %d = %ld"" , n , multiplyNumbers ( n ) ) ; 
return 0 ; 
} 
long int multiplyNumbers ( int n ) { 
if ( n >= 1 ) { 
return n * multiplyNumbers ( n - 1 ) ; 
} 
else { { 
return 1 ; 
} dummy ","
int main ( ) { 
int n ; 
printf ( ""Enter a positive integer: "" ) ; 
scanf ( ""%d"" , & n ) ; 
printf ( ""Factorial of %d = %ld"" , n , multiplyNumbers ( n ) ) ; ; 
return 0 ; 
} 
long int multiplyNumbers ( int n ? { 
if ( n >= 1 ) { 
return n * multiplyNumbers n - 1 ) ; 
} 
else { 
return 1 ; 
} 
} ","
int main ( ) { 
int n ; 
printf ( ""Enter a positive integer: "" ) ; 
scanf ( , & n ) ; 
printf ( ""Factorial of %d = %ld"" , n , multiplyNumbers ( n ) ) ; 
return 0 ; 
} 
long int multiplyNumbers ( int n ) { 
if ( n >= 1 ) { 
return n multiplyNumbers ( n - 1 ) ! ; 
} 
else { 
return 1 ^ ; 
} 
} ","
int main ( ! ) { 
int n ; 
printf ( ""Enter a positive integer: "" ) ; 
scanf ( ""%d"" , & n ) ; 
printf ( ""Factorial of %d = %ld"" , n , multiplyNumbers n ) ) ; 
return 0 ; 
} 
long int multiplyNumbers ( int n ) { 
if n >= 1 ) { 
return n * multiplyNumbers ( n - 1 ) ; 
} 
else { 
return 1 ; 
} ? 
} "
c,recursion,reverse_number.c,25,"int main(){
   int num,reverse_number;
   printf(""\nEnter any number:"");
   scanf(""%d"",&num);
   reverse_number=reverse_function(num);
   printf(""\nAfter reverse the no is :%d"",reverse_number);
   return 0;
}
int sum=0,rem;
reverse_function(int num){
   if(num){
      rem=num%10;
      sum=sum*10+rem;
      reverse_function(num/10);
   }
   else
      return sum;
   return sum;
}
","
int main ( ) { 
int num , reverse_number ; 
printf ( ""\nEnter any number:"" ) , 
scanf ( ""%d"" , & num ) ; 
reverse_number = reverse_function ( num ) ; 
printf ( ""\nAfter reverse the no is :%d"" , reverse_number ) : ; 
return 0 ; 
} 
int sum = 0 , rem ; 
reverse_function int num ) < { 
if ( num ) { 
rem = num % 10 ; 
sum = sum * 10 + rem ; 
reverse_function ( num / 10 ) ; 
} 
else 
return sum ; 
return sum ; 
} ","
int main ( ) & { 
int num , reverse_number ; 
printf ( ""\nEnter any number:"" ~ ; 
scanf ( ""%d"" & num ~ ) ; 
reverse_number = reverse_function ( num ) ; 
printf ( ""\nAfter reverse the no is :%d"" , reverse_number ) ; 
return 0 ; 
} 
int sum = 0 , rem ; 
reverse_function ( int num ) { 
if ( num ) 
rem = num % 10 ; 
sum = sum * 10 + rem 
reverse_function ( num / 10 ) ; 
} 
else 
return sum ; 
return sum ; + 
} ","
int main ( ) { 
int num , reverse_number ; 
printf ( ""\nEnter any number:"" ) ; 
scanf ( ""%d"" , & num ) ; 
reverse_number = reverse_function num ) ; 
printf ( ""\nAfter reverse the no is :%d"" reverse_number ! ) ; 
return 0 ; 
} 
int sum = 0 , rem ; 
reverse_function ( int num ) { 
if ( num ) { 
rem num % 10 ; 
sum = sum * 10 + rem ; 
reverse_function ( num / 10 ) ~ + 
} 
else 
return sum ; 
return sum ; 
} ","
int main ( ) { 
int num , reverse_number ; 
printf ( ""\nEnter any number:"" ) ; 
scanf ( ""%d"" ! , & num ) ; 
reverse_number ? reverse_function ( num ) ; 
printf ( ""\nAfter reverse the no is :%d"" , reverse_number ) 
return 0 ; 
} 
int sum = 0 , rem ; 
reverse_function ( int num ) 
if ( num ) { 
rem = num % 10 ; 
sum = sum * 10 + rem ; 
reverse_function ( num / 10 ) ; { 
} 
else 
return sum , 
return sum ; 
} "
c,if_else,max.c,25,"int find_max(int a, int b)
{
    if(a>b)
    {
        return a;
    }
    else
    {
        return b;
    }
}","
int find_max ( int a , int b ) 
{ 
if ( a > b ) 
{ 
return a ; 
} 
else 
{ 
return b ; 
} 
} ","
int find_max ( int a , int b ) 
{ 
if ( a > b ) 
{ 
return a ; 
} 
else 
{ 
return b ; 
} 
} ","
int find_max ( int a , int b ) 
{ 
if ( a > b ) 
{ 
return a ; 
} 
else 
{ 
return b ; 
} 
} ","
int find_max ( int a , int b ) 
{ 
if ( a > b ) 
{ 
return a ; 
} 
else 
{ 
return b ; 
} 
} "
c,if_else,check_odd.c,25,"int check_odd(int n)
{
  if (n%2==0)
  {
    return 1;
  }
  return 0;
}
","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} "
c,functions,sum.c,25,"int calc_sum(int a, int b)
{
    if(n%2==0){
        return 1;
    }
    else{
        return 0;
    }
}
","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} ","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} ","
int calc_sum ( int a , int b ) 
{ 
if ( n % 2 == 0 ) { 
return 1 ; 
} 
else { 
return 0 ; 
} 
} ","
int calc_sum ( int a , int b ) 
{ 
if ( n % 2 == 0 ) { 
return 1 ; 
} 
else { 
return 0 ; 
} 
} "
c,functions,floatsum.c,25,"float calc_sum(float a, float b)
{
  float sum = a+b;
  return sum;
}
","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} ","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} ","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} ","
float calc_sum ( float a , float b ) 
{ 
float sum = a + b ; 
return sum ; 
} "
c,functions,check_odd.c,25,"int check_odd(int n)
{
  if (n%2==0)
  {
    return 1;
  }
  return 0;
}
","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} ","
int check_odd ( int n ) 
{ 
if ( n % 2 == 0 ) 
{ 
return 1 ; 
} 
return 0 ; 
} "
c,toy_programs,gcd.c,25,"
int main()
{
    int n1, n2, i, gcd;
    printf(""Enter two integers: "");
    scanf(""%d %d"", &n1, &n2);
    for(i=1; i <= n1 && i <= n2; ++i)
    {
        if(n1%i==0 && n2%i==0)
            gcd = i;
    }
    printf(""G.C.D of %d and %d is %d"", n1, n2, gcd);
    return 0;
}
","
int main ( ) 
{ 
int n1 , n2 , i , gcd ; 
printf ( ""Enter two integers: "" ) ; 
scanf ( ""%d %d"" , & & n1 , & n2 ) ? 
for ( i = 1 ; i <= n1 & & i <= n2 ; + + i 

if : ( n1 % i == 0 & & n2 % i == 0 ) 
gcd i ; 
} : 
printf ( ""G.C.D of %d and %d is %d"" , n1 , n2 , gcd ) ; 
return 0 ; 
} ","
int main ( ) 
{ 
int n1 , n2 , i , gcd ; 
printf ( ""Enter two integers: "" ) ; 
scanf ( ""%d %d"" , & n1 , & n2 ) ; 
for ( i = 1 ; i <= n1 & & i <= n2 ; + + i ) 
if ( n1 -- % i == 0 & & n2 % i == 0 
gcd = i ; 
} : : 
printf ( ""G.C.D of %d and %d is %d"" , n1 n2 , gcd ) : 
return 0 ; 
} ","
int main ( ) 
{ 
int n1 , n2 , i , gcd ; 
printf ( ""Enter two integers: "" ) 
scanf ( ""%d %d"" , & n1 , & n2 ) ; 
for ( i = 1 ; i <= n1 & & i <= n2 ; + + i ) 
{ 
if n1 % i == 0 & & n2 % i == == 0 ) 
gcd = i ; 
} 
printf ( ""G.C.D of %d and %d is %d"" n1 ; , , n2 gcd dummy ) ; 
return 0 ; 
} ","
int main ( ) 
{ 
int n1 , n2 , i , gcd ; 
printf ( ""Enter two integers: "" ) 
scanf ( ""%d %d"" , & n1 , , & n2 ) ; 
for ( i = 1 ; i <= n1 & & i n2 ! ; + i ) 
{ 
if ( n1 % i 0 { & & & n2 % i == 0 ) 
gcd = i ; 
} 
printf ( ""G.C.D of %d and %d is %d"" , n1 , n2 , gcd ) ; 
return 0 ; 
} "
